Corrected Roll,Corrected Pitch,Gesture Map,Predicted Gesture
-4,5,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 1, 'Tilt Right': 13}", Swipe Right
-5,5,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
-6,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 11}", Swipe Right
-6,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 8}", Swipe Right
-7,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 6}", Swipe Right
-6,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 4}", Swipe Right
-6,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 2}", Swipe Right
-6,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Right
-5,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Fast Forward Right
-4,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-4,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-13,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-24,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 0, 'Tilt Right': 1}", Neutral
64,-41,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 3}", Neutral
51,-37,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 5}", Neutral
42,-30,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 7}", Neutral
29,-20,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 10}", Fast Forward Right
22,-14,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
13,-8,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
8,-5,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
4,-2,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
0,1,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
-2,2,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
-3,3,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 12}", Swipe Right
-4,4,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 11}", Swipe Right
-5,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 10}", Swipe Right
-5,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 7}", Swipe Right
-5,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 5}", Swipe Right
-5,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 2}", Swipe Right
-4,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Right
-4,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Fast Forward Right
-3,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,2,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-16,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-28,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-44,"{'Tilt Up': 0, 'Tilt Down': 4, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-61,"{'Tilt Up': 0, 'Tilt Down': 7, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,-54,"{'Tilt Up': 0, 'Tilt Down': 10, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
3,-43,"{'Tilt Up': 0, 'Tilt Down': 12, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
2,-29,"{'Tilt Up': 0, 'Tilt Down': 15, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
2,-22,"{'Tilt Up': 0, 'Tilt Down': 17, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
1,-12,"{'Tilt Up': 0, 'Tilt Down': 17, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
0,-7,"{'Tilt Up': 0, 'Tilt Down': 17, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-1,-2,"{'Tilt Up': 0, 'Tilt Down': 17, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,1,"{'Tilt Up': 0, 'Tilt Down': 17, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,2,"{'Tilt Up': 0, 'Tilt Down': 17, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,3,"{'Tilt Up': 0, 'Tilt Down': 14, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-3,3,"{'Tilt Up': 0, 'Tilt Down': 12, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-3,3,"{'Tilt Up': 0, 'Tilt Down': 9, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-3,3,"{'Tilt Up': 0, 'Tilt Down': 7, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-3,2,"{'Tilt Up': 0, 'Tilt Down': 5, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-3,2,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-2,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-11,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,-27,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,-42,"{'Tilt Up': 0, 'Tilt Down': 4, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-6,-60,"{'Tilt Up': 0, 'Tilt Down': 7, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-53,"{'Tilt Up': 0, 'Tilt Down': 10, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-41,"{'Tilt Up': 0, 'Tilt Down': 12, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-3,-25,"{'Tilt Up': 0, 'Tilt Down': 15, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,-18,"{'Tilt Up': 0, 'Tilt Down': 16, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,-11,"{'Tilt Up': 0, 'Tilt Down': 16, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,-5,"{'Tilt Up': 0, 'Tilt Down': 16, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-2,0,"{'Tilt Up': 0, 'Tilt Down': 16, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
-1,2,"{'Tilt Up': 0, 'Tilt Down': 16, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
0,3,"{'Tilt Up': 0, 'Tilt Down': 16, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
0,4,"{'Tilt Up': 0, 'Tilt Down': 14, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
1,4,"{'Tilt Up': 0, 'Tilt Down': 11, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
1,4,"{'Tilt Up': 0, 'Tilt Down': 9, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
1,3,"{'Tilt Up': 0, 'Tilt Down': 6, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
1,3,"{'Tilt Up': 0, 'Tilt Down': 4, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
1,2,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Up
1,1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,0,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,-1,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-3,-6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,-19,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-36,-36,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 1, 'Tilt Right': 0}", Neutral
-52,-53,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 4, 'Tilt Right': 0}", Neutral
-39,-42,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 7, 'Tilt Right': 0}", Neutral
-30,-32,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 9, 'Tilt Right': 0}", Neutral
-23,-24,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
-17,-17,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
-11,-11,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
-5,-4,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
-1,1,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
1,3,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
3,5,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
4,6,"{'Tilt Up': 0, 'Tilt Down': 2, 'Tilt Left': 11, 'Tilt Right': 0}", Swipe Left
4,6,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 10, 'Tilt Right': 0}", Swipe Left
5,6,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 8, 'Tilt Right': 0}", Swipe Left
4,6,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 5, 'Tilt Right': 0}", Swipe Left
3,5,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 2, 'Tilt Right': 0}", Swipe Left
-1,3,"{'Tilt Up': 0, 'Tilt Down': 1, 'Tilt Left': 0, 'Tilt Right': 0}", Swipe Left
-1,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Fast Forward Left
1,7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,8,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,8,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
2,7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,6,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,4,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
-1,3,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
1,5,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
3,8,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
4,10,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
3,10,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
0,7,"{'Tilt Up': 0, 'Tilt Down': 0, 'Tilt Left': 0, 'Tilt Right': 0}", Neutral
